,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85
CC>GG,0.0003520624664434,4.87014065453223e-05,0.001500600240096,0.0033997178234206,0.00248950209958,8.43462175098845e-05,7.75503247322283e-05,0.0007907915947831,0.0002620220203305,0.0013197974110974,1.0499575817137e-05,0.0004369637320102,2.01015608862027e-05,2.21996892043511e-16,1.12159511687288e-05,0.0001730226659692,0.0004879785094264,1.9108383612226e-05,5.0210750121601e-05,0.001459547102534,0.0002320292960189,2.22984707708745e-16,0.0035823536063193,4.80766011182358e-05,0.0001880860719482,1.00995259282529e-05,0.0002391098949076,1.86116471967332e-18,0.0009453478880227,0.0008238722997935,4.17056344312117e-05,0.0003608488404207,2.2197314124990799e-16,0.0013001905169164,0.0001199787157758,0.000853551032157,0.0005369463590587,0.0003181390267546,0.0001899200298032,0.0008696993449364,0.0004188965325564,0.0003210667818906,0.0009566163968248,0.012301599207897,0.0016802234697214,0.0004110376510488,0.0004701022002183,0.0025405417705325,7.68194564478318e-18,0.0006428684048375,0.0001,0.0006698801718348,3.63198684208209e-05,0.0002381576603711,0.0014200032660075,0.002029480453004,0.0005678608740858,0.0016210567669063,0.0004340718388892,0.0002640505498218,6.6586689187658e-05,0.0007633923836852,5.10779802827001e-05,0.0006896556204659,0.0003371483112049,2.19594899999122e-06,4.0247509000161e-05
CC>GT,2.23039573911599e-16,6.36018368846508e-05,0.0223089235694278,0.006819433986979,0.0095280943811237,1.44078948059589e-05,9.56620779922714e-05,0.0008897655111971,0.0042403563595484,2.21965928230017e-16,0.0054897782129601,0.0030297485308719,3.01023374465026e-05,2.21996892043511e-16,9.65372939879874e-06,0.0015602043867746,0.0063997181564123,0.0001780781299987,8.45180953242089e-05,0.0096170158399848,3.90049247618004e-05,0.0001929867649676,0.0037924916670252,0.0032184335883725,1.01046240780706e-05,0.0001729918797611,0.0003201471396253,0.0002271421458956,0.0047117339180818,0.0001959696247081,0.000625084448909,0.0002678877818082,2.2197314124990799e-16,0.0066909804293623,0.0010198190840944,0.0034182020257344,0.0004949505544396,0.0006622894204767,7.35690220711692e-05,0.0161944015953685,0.0020894838974773,0.0005811208731416,0.0012694909341354,0.0402052266794683,0.0139018489459098,0.0050304607902083,0.0068414873393475,0.0008531819410489,8.64218885038108e-05,0.0019096091030166,0.0015,0.0001369754978229,0.000245134098157,0.00019112652576,0.0005120011776027,0.0026093320110051,0.0011997060720123,0.0005083313812274,0.0013302201514349,0.0033106337875396,0.0007688463060857,0.0028714759386324,0.0012494613572089,0.0034582731113218,0.000146064253519,0.0133082487749468,0.0004840837250019
GC>GA,9.59170185566022e-06,6.54018888719523e-05,0.0127050820328131,0.0052895609664397,0.0046790641871625,1.9410636058028e-05,1.96127272871184e-05,5.10865366541301e-05,0.0001820152965655,0.0001959699186174,0.0025798957722108,0.0013598871293682,1.50011648404498e-05,1.71997592033711e-05,4.67665106767533e-05,0.00056407389368,0.0014999339429091,2.22097443032156e-16,0.0009942128609735,0.001049674286069,0.0008781108702784,5.98958923397032e-05,0.0006354174692773,0.0013093627331577,0.0006693062879434,0.0003879817881348,0.001400643735861,4.32270515537029e-18,0.0027210013284888,0.0041693537501687,0.0003950533717105,0.0014194054110733,0.0001829778596789,0.0022703326718464,0.0005149086552045,0.0018290379260509,0.0008759124963416,0.0007713370743014,3.338594208121e-05,0.0033788319377991,0.0008857812120406,0.0013202746171203,0.0011995189928838,0.0240031204056527,0.0050606730695182,0.0020401868811183,0.0024005218734552,0.0136029008185996,0.000219055481277,0.0003329318488505,0.0001,0.0016796995353471,7.84429114102579e-05,0.0001521006906572,0.0267000614101412,0.0034091272634205,0.0013796619828142,0.0013809002088461,0.0021903625049943,0.0008511629465849,0.0001869626257971,0.0037919490618177,0.0021190864618263,0.0014392812948854,0.0001630717350931,0.0111510596219554,0.0015959241010063
GC>GC,0.0001640291036838,0.0002610075381587,0.0086334533813525,0.0057495227896084,0.0050789842031593,0.0006853755515334,3.32215584659352e-05,0.0004518809113046,0.0004730397542609,2.21965928230017e-16,0.0023899034479007,0.0028297651294942,8.31064532160919e-05,0.0001359980960266,0.0001141623601102,0.0002890378639601,0.0004789789057689,4.33190057805962e-05,0.0006081302006759,0.0030890414704317,0.0008351054404129,5.54961940710105e-05,0.0013408809587899,0.0012893724624225,0.0028613093924041,0.0014199333483286,0.0009304276245362,0.0001270795265583,0.0057921315043936,0.0023896296074108,0.0005790782334693,0.001349434721795,2.2197314124990799e-16,0.0016402403444176,0.000255954593655,0.0075060518167443,0.0008999100989811,0.0007763392602567,0.0001929187671159,0.0213926045765979,0.0010797333058734,0.00093819514459,0.0010795670935954,0.0213027693600168,0.0053707143050025,0.0026902464265726,0.0014203087751277,0.015203242091376,0.0011903014736057,0.0010097932953124,0.0008,0.0022795922265425,0.0002171187726533,0.0001100728682387,0.0330000759001746,0.0011397082346919,0.0014496448370149,0.0847552519487454,0.0002200364160268,0.0014102699820032,9.82803535607625e-05,0.0025713216593329,0.001489357937793,0.0017191415466686,0.0001350594125005,0.015758341830937,0.0050603620020202
GC>GG,0.0001660294586068,2.23006440649012e-16,0.0024209683873549,0.0032997261227318,0.0015096980603879,2.22121711591867e-16,4.51292857474e-05,0.0003369112104196,0.0001800151284713,0.0005449163553394,0.0004879802855964,0.0005209567605888,2.23017317294687e-16,2.21996892043511e-16,3.24461444523941e-06,9.54124990373739e-05,0.0002409893868274,2.22097443032156e-16,1.01021628730711e-05,8.12747804356308e-05,2.37029927398633e-05,2.22984707708745e-16,0.000639420099005,0.0005967095814467,0.0006923168180222,0.0001169945082777,0.0002110970201904,1.83114593387214e-18,0.0031411559453879,0.0004179352200408,7.38099717271804e-05,0.0,2.2197314124990799e-16,6.88100827414241e-06,0.0001169792478814,0.0004567597443744,6.85931475445603e-05,4.6620373103046e-05,2.2190656113858098e-16,0.0005907957619051,0.0001719575264909,0.0005771200409685,0.0010195911439512,0.0098612819666556,0.0011901582910527,0.000156014290909,0.0002230484907418,0.0128027301822114,7.68194564478318e-18,0.0006948577626159,0.0,0.0004649168356764,4.31235903288535e-05,3.67243114942092e-05,0.0028000064400148,0.0002669316654936,0.0010097526106104,0.0030019569757524,0.0015902631885575,0.0057210952461409,5.61887677529486e-06,0.0018609565316572,0.0017092631366617,0.0003588208228221,0.0002020888987044,0.0016979672389932,2.68275880001073e-05
GC>GT,2.23039573911599e-16,0.0001340038701657,0.0147058823529412,0.0030397477009408,0.0067186562687462,0.0003211759883828,4.20272727581108e-05,0.0002769270186535,0.001280107580241,0.0008818646337787,0.0048598036639319,0.0085692887490338,3.54027490234615e-05,0.0001129984180221,0.0001862649033378,0.0005040660326502,0.0026998810972364,8.03352462859555e-05,0.0004510965797777,0.0032289980419076,0.0007870993791676,2.22984707708745e-16,0.0012308086412773,0.0003198443317637,0.003021382645126,0.000206990283876,0.0004552092141548,4.0425298212259195e-18,0.0033812442979016,0.0019896915978023,0.0003050412110676,0.004558090615841,2.2197314124990799e-16,0.0032104704302321,0.0003989292299546,0.0033582335691426,0.0002279772250752,0.0009314070248698,2.6888677903729e-05,0.0087369796261432,0.0010497407140436,0.0012702642149567,0.0009166324303954,0.0324042125476312,0.0069809284634856,0.0035603261258731,0.0027706023289463,0.0180038393187347,0.0018504686774542,0.0009318092586447,0.0006,0.0022196029574229,6.5335741263901e-05,0.0002081377872151,0.0143000328900756,0.0028492705867298,0.0010197501612105,0.0005733737823687,0.0049408177053296,6.82130587039883e-05,1.74965024141744e-06,0.0004362242192486,0.0010795346126285,0.0022588720322507,6.43282979539416e-05,0.0760575607086958,0.0031861039400127
TC>GA,2.23039573911599e-16,2.23006440649012e-16,0.0133053221288515,0.0035797028846605,0.0078084383123375,4.97272480455665e-05,2.23144805358541e-16,0.0002539330784764,0.0019401630513028,0.0037394259981092,0.0014699406143991,0.0026897767485298,5.55043099096643e-05,2.21996892043511e-16,1.56222176993009e-05,0.0009691269556311,0.316986039934801,1.97086469717724e-05,0.0002140458272116,0.0025092213886031,0.0037504735347885,0.0001599890279524,0.0021414069043361,0.0017491486893329,0.000129059060007,0.0006539693026809,0.0035616369283322,0.0002111321268016,0.0037513805080269,0.0097984812354085,0.0013101770049133,0.0028687982604087,0.0001149860866835,0.0001070156810077,0.000126977474196,0.000395791813506,4.70952951800115e-18,0.0130056834836824,6.17739886412807e-07,0.0066277088010674,0.0039790171827558,0.0017903723974586,0.0026589337675592,0.0347045115865062,0.0125016627211419,0.0199018230069874,0.0005591215530256,4.42094276604486e-06,0.0006731704972576,0.0032993246282486,0.0028,0.0001379753189749,0.0001370749855,4.80317970496469e-05,0.0009320021436049,0.0020494753343144,0.0019795150188203,0.0037424396964381,0.0046907763234809,0.0070613518247823,0.0011297741558866,0.0022811725226766,0.0021290821526839,2.34882711318103e-06,0.0005292328089834,0.0,0.0009479954700037
TC>GC,0.0002030360246818,9.87028506370289e-05,0.0203081232492997,0.0059495061909861,0.0075984803039392,0.0001130619522967,5.09330519854248e-05,0.0016195731776847,0.0046103874569618,0.0005879097558524,0.001339945866187,0.0019998340137768,2.23017317294687e-16,2.21996892043511e-16,0.0002243190233745,0.001550203076603,0.0634972035831541,0.0001500658398865,6.12131057259359e-05,0.00522837763442,0.0007230912975072,6.17957620466387e-05,0.0046430504841681,0.0031184822346963,2.82129107922367e-05,0.0006309703822502,0.0015206989132205,0.0002661665674371,0.0055820541959441,0.0032694932285495,0.0007451006630995,0.0031086977665056,0.0001359835459909,0.0068310009465687,0.0009858251146246,0.0029184648874691,0.0010998901209769,0.0025110973495417,0.0001399410745918,0.0056280543816002,0.0024094048769953,0.001110230928033,0.0021791261704056,0.0367047716203106,0.0141018755494481,0.0142013008391569,0.0018704066264005,0.0010302196943498,9.40238138814608e-06,0.0020095886372059,0.0024,0.0011897871708708,0.0003501915687957,0.0001531013530957,0.0004930011339026,0.0036090760765244,0.0014396472864148,0.0049932551030016,0.000517085577663,0.0032806280432416,0.0002939412405581,0.0028014399401292,0.0017992243543808,0.0020889568793822,0.0003481531522235,0.0001139433919995,0.0018694045190074
TC>GG,6.9412315827197e-05,4.12011899315663e-05,0.0005202080832332,0.0018298481226058,0.0017096580683863,1.95106908830694e-06,6.35412338128581e-06,0.0003639040967143,8.75073541180399e-06,0.0008728660150666,7.81968408476297e-05,0.0004039664707829,2.23017317294687e-16,2.21996892043511e-16,2.22316174951589e-16,0.0002140280376729,0.0137993922747642,1.83080324661642e-05,5.84125061175598e-05,0.0004388638205564,0.0003800479848585,1.54989370828948e-05,0.0008995910313075,0.0004407854697118,0.0001240567708594,6.26970570001444e-05,0.0003811751881164,2.5616030550342397e-18,0.0013504969828897,0.0020596807494838,9.41127146277462e-05,1.27946403251678e-05,2.4597023760125e-05,0.0008971314566723,0.0001059811989353,0.0004157812990367,0.000996900409649,8.04351501606202e-05,2.2190656113858098e-16,0.0001549464350174,0.0003019254244201,0.0008601789172147,0.0010995590768102,0.0096212507625991,0.0017402314507829,0.0019301768041952,0.0002070450115855,0.0014703135443633,7.68194564478318e-18,0.000177963570857,0.0001,0.0,2.82154349715468e-05,6.33419323592218e-05,0.0001030002369005,0.0021594471815215,0.0005808576898659,0.001871219848219,0.0012302035986954,0.0002290438481409,8.38832315742418e-05,0.0013306839715613,0.0006297285240332,0.0004047978641865,6.59290021020957e-05,7.20570999997118e-07,0.0001699969750006
TC>GT,0.0015602768399197,0.0011800340805642,0.0235094037615046,0.0033797194832828,0.0124975004999,0.0001280701760529,0.0002811824677387,0.0007138118820166,0.0123010337788788,8.52869084595514e-05,0.0002489899408063,0.0056295327487818,5.45042322536343e-05,4.33993924085062e-05,0.0001852634791263,0.0030503996023479,0.368983749955651,0.0003211408973573,0.0001740372613776,0.0284911591933023,0.000283035736092,0.0014998971370543,0.0031820906335462,0.0016092167941862,0.0011205127690533,0.0006869677537336,0.0003881784067957,0.0004662918061117,0.0040714983113785,0.0163974583939489,0.0022102986113423,0.0021291081166099,0.0001429826990934,0.0003360492412953,0.0001089806668297,0.0042377709324895,0.0006919308761054,0.020108787540155,0.0021490950740898,0.0211926736927044,0.0075881257329439,0.0025505305103461,0.0039484166849093,0.0507065918569414,0.0237031525192851,0.0446040857342533,0.000381082847411,0.0002510535371668,0.002590656148436,0.0032893266748296,0.0049,0.0009238347444409,0.0001480810062336,0.0005443603665626,0.0004210009683022,0.003329147738179,0.0024194072452249,0.0037424396964381,0.0003110514790197,0.0021104040156219,0.0004109178566986,0.0129066340098811,0.018092200452385,0.0015192413668234,0.0007613349104657,0.0049533834549801,0.0062441425530249
AC>TA,0.0250044365371747,6.11017646800655e-05,0.0142056822729092,0.0086992779599293,0.0325934813037392,0.0641351428515255,0.0001220792208687,0.0014096285065034,0.0013301117825942,0.0033294889234502,0.0068097248871145,0.0080993277557962,0.0010400807622711,0.0005489923141076,0.0258367446565361,0.0055107219045695,0.0071796838067251,0.0124054427639582,0.0050510814365355,0.0017594540414109,0.0012201540566511,0.0005709608435053,0.0092060483737815,0.0279863790293264,0.0493225709949387,0.002169898144981,0.0017608092679395,0.0226141519702242,0.0118043439985915,0.0209967455044468,0.0026603594145569,0.0136942634730311,0.0007769059943746,0.0050907459470036,0.105981198935309,0.0176906946945906,0.0863913695021867,0.0053123214844887,0.003518518446882,0.0022092362670224,0.0059585282435238,0.0062412981900235,0.003448617104541,0.009601248162261,0.0197026204485197,0.0098809050909063,0.022404870818916,2.90061855690726e-05,0.0899227751908865,0.0013297278047183,0.0152,0.0042692363190072,0.0002871570864125,0.0005753809021572,0.0035200080960186,0.0357908375455883,0.0026893411114277,0.007224709788311,0.0014802449805441,0.0051109784454161,0.0073985210208508,0.0326167650172189,0.0804653114042536,0.0039180435249658,0.0027612146555657,0.0538857687057845,0.0013747805800055
AC>TC,0.0063211215565977,0.0013800398569311,0.0124049619847939,0.0041796530887936,0.0178964207158568,0.0229125549344763,0.0177114935194896,0.0380899617714747,0.0076806454814462,0.001399785132982,0.0028198860766025,0.0054195501773352,0.000834064765129,0.0052499265010289,0.147209359089566,0.002120277756386,2.21990223550554e-16,0.0101044332190305,0.006911479747814,0.0037288429400357,0.0017102159318635,7.02951791566133e-05,0.0046530570584874,0.0140931408683394,0.0130059517836552,0.0039198160038367,0.0002201011584924,0.0809506590438556,0.0112041231173072,0.0130979698146787,0.0025403432003663,0.0054177305126882,0.0033795910694805,0.0043106316368537,0.0903839658844521,0.0092751212862034,0.122987713527419,0.0021309312169418,0.0037084384766853,0.003988621133674,0.0032791900400601,0.0030606366124153,0.0021491381955835,0.0040405252682848,0.0121016095140654,0.0033603078041948,0.0398086544014669,0.0001280273018221,0.0169042814318797,0.000600877000478,0.0089,0.0009398318828727,0.0004382397346644,0.0003032007188758,0.0018000041400095,0.0056485539701836,0.0020994856260216,0.0019612785574916,0.0005290875639917,0.0002330446140473,0.0009818037354696,0.0129066340098811,0.0067570870197857,0.0028585725717862,0.001340589724079,0.0421068316138316,0.0014784417420059
AC>TG,0.365064773442751,3.27009444359761e-05,0.0025710284113645,0.0007829350163936,0.0061787642471505,0.120065790049658,2.23144805358541e-16,0.0005428569354832,0.0009270779116276,0.0012098142935059,0.0032298695132716,0.0043796364901713,0.005570432544087,0.0004139942040811,0.0075907955231218,0.0001180154600252,0.0003029866564676,0.0265116317132979,0.0745159538657226,0.0032689856337578,3.95049878997722e-05,0.0002869803188897,0.0122080206695799,0.0015492459819805,0.0133060891325088,0.0073996526603041,0.0013606253434078,0.0087254604062104,0.0005141892216335,0.0196969469732192,0.0053307201802963,0.006707190357959,0.0070491470532065,0.0201029456846312,0.0143974458930986,0.0075860097588668,0.0365963440252319,0.0071631302879358,0.0001179503342988,0.0005797995632909,0.0070682541412271,0.006331316913918,0.0051779236526153,0.0060007801014131,0.0002670355157235,0.0034303142167822,0.0004400956768001,0.001220260220492,0.014303622750052,0.0054088927996439,0.0046,0.0030494545135766,0.001210662280694,0.0020113315014539,0.0139000319700735,0.0056485539701836,0.004079000644842,0.0069545336604932,0.0003430567758963,0.0053210186555017,0.0015196962096882,0.0176090510522409,0.0086262812101703,0.0025587223020184,0.0042118527898303,0.0025406731139898,0.0004437756240017
AC>TT,0.0095817000810453,0.0018600537202114,0.0121048419367747,0.0042496472792758,0.021995600879824,0.0213116777338142,0.0074248181872662,0.0107971545178983,0.0074806286720335,0.032894950625079,0.0124994950204012,0.0064894613747059,0.0029902321915296,0.0079298889815542,0.109155239052807,0.0023803118208485,0.0003179859958967,0.0161070668144942,0.0017803811796105,0.0059981387775373,0.0007370930653704,0.0001469899194313,0.0079752397325042,0.036782098152829,0.0130059517836552,4.16980426938759e-05,0.0006162832437788,0.0350219167680463,0.0091533684395857,0.0057291119876419,0.0027903769799299,0.0044781241138087,0.0050593878140744,0.0018302681891977,0.0292948031019297,0.0100946901929585,0.15198481671681,0.0030713421765311,0.0038683711333617,0.0008996889775204,0.0043089356928838,0.0056511754444924,0.0024390219521971,0.0128016642163481,0.0169022479989839,0.0063505817132849,0.0352076541440109,0.0009101940988915,0.0303076761766836,0.00121975031711,0.0068,0.0024895546684609,0.0002351286247628,0.0004152749119917,0.0069200159160366,0.0031991810096615,0.0017595689056181,0.0019412655109866,0.0049908259816993,0.0007761485858401,0.002839432391786,0.0154079196707107,0.0073068500169576,0.003388308048376,0.0002981311475936,0.0543458741457826,0.0045635832600182
CC>TA,0.0020003549229739,0.0043201247695234,0.0161064425770308,0.012698945987483,0.0193961207758448,0.0136074562056279,0.0500324675691796,0.106971808649548,0.0027102277675415,0.0355945362386873,0.0026698921363576,0.0072393991298722,3.68028577419035e-05,0.0001509978860295,0.0040757965407791,0.0065908634031058,1.92991500654311e-05,0.0027311982859359,0.0108023127751652,0.0071677758391571,0.0008211036725496,0.0004569686610892,0.0117076919536135,0.118942110874637,0.0106048529928266,0.0013499366339744,0.0012105563717084,0.0622389492277852,0.0053819805688493,0.0142977838435043,0.00169022834985,0.017392714192025,0.0002919646722746,0.0076111152567185,0.10998048946117,0.0411783401930585,0.0168983118586453,0.0045920067069309,0.0047480007450822,0.0050982375392826,0.006748333161709,0.0036107510362155,0.0042383004415229,0.009111184453979,0.0196026071467505,0.006910633013984,0.0187040662640058,7.6216253115977e-06,0.0035709044208171,0.0021395620316521,0.0284,0.0008638454753213,1.82099615773813e-05,0.0004703113461111,0.0038400088320203,0.0032291733316271,0.0032691990462336,0.0146095239486621,0.00337055782732,0.007251388205336,0.0002979404411099,0.0149076625385448,0.008086513903856,0.0028685675807785,0.0015206689407463,0.0180281295319279,0.0016369990660065
CC>TC,0.0002700479146014,0.0001700049099118,0.0202080832332933,0.0114990455792169,0.018996200759848,0.0148081141061244,0.0553359091315126,0.181952048357176,0.0059705017609679,0.0025996009612524,0.004019837598561,0.0087592729803426,2.23017317294687e-16,8.43988184165419e-05,0.126179450648199,0.0002540332783594,0.0013499405486182,0.0013806057269566,0.0111023770189198,0.0028391190213676,0.0017202171946229,5.88959609150003e-05,0.0067644442398655,0.0919552453820725,0.0130059517836552,0.0051597578009688,0.0031914667981404,0.18911835054745,0.0088532579989436,0.0059390794426863,0.0028303823846601,0.0071370103063826,0.0002099745930742,0.0016402403444176,0.102981731040913,0.163913781351009,0.028397163123404,0.0015306689023103,0.0005137836595731,0.0831712476996702,0.0066783504474394,0.0021004368908733,0.0047281040302838,0.0038605018652424,0.0173023012060604,0.0018501694755239,0.0481104592138331,4.3509278353608894e-18,0.0028607245500104,5.06896238340012e-05,0.0133,0.0046091755106846,0.0003011647491643,0.0004933265821974,0.0042500097750224,0.0046987971079403,0.0018195542092187,0.0046030006961538,0.0002260374091911,0.0040007659063922,0.0005308938732529,0.0121062225984156,0.0099157253308098,0.0004087958677834,0.001880827374081,0.0406213031388375,0.0003693730760014
CC>TG,0.19603478245145,0.0027700800026805,0.0022408963585434,0.0033097252928007,0.01749650069986,0.122066886550485,0.0067143571477839,0.0220941773005142,0.008940751380746,0.0026395948221947,0.0014899398064318,0.0065094597148436,2.23017317294687e-16,0.0036999482007251,0.0009213102745741,4.09053586019769e-05,0.0019899123642594,0.0116050916178964,0.0248053108170459,0.000690785649213,0.0019002399242928,0.0005429627636136,0.0168110448564707,0.015692362527158,0.016507554186947,0.0062197080469042,0.0004261958796262,0.0142088919458931,0.0063523376602589,0.0115982022786468,0.0033404512949699,0.007496859565528,0.00254969148733,0.0153022422375551,0.016797020208615,0.0081956890675504,0.0111988812317649,0.0058825706833886,0.0094460225349531,0.0026690772999774,0.0053286838150976,0.0032706803015027,0.0034985970625779,0.0075709842279496,0.0023603139217515,0.0101009252447524,0.0019204174987642,9.72207323211675e-05,0.0155039267570494,0.0021995497521657,0.0083,0.0015197281510283,1.87102352470896e-05,0.0013809141651773,0.0010800024840057,0.020694702156248,0.0023794170428245,0.0137089368559364,0.028304684425269,6.59126183078127e-05,0.0079484110967249,0.0064032912917239,0.0079865569952793,0.0010994509891485,0.0040617867759409,0.0,2.40572420000962e-05
CC>TT,0.0001960347824514,0.0014500418786594,0.0230092036814726,0.0159986721102149,0.0230953809238152,0.0138075658557106,0.0566367532883113,0.125966802708814,0.0206017313695043,0.000137978820251,0.0144994142236654,0.0110990787764616,0.000103007998571,0.0005949916701166,0.0651927161682363,0.0033804428380117,0.0014499361448121,0.0013605969483051,0.0156033406752386,0.0192940130677451,0.0017402197201418,0.0001359906737595,0.0066543719223529,0.257874492484508,0.0117053566052897,0.000324984745216,0.0016007356981268,0.156097686166149,0.0042915793011828,0.0135978923266894,0.0016502229451198,0.0071470061191366,0.0033195983286022,0.0006730986291421,0.0461918055736912,0.144923770096929,0.0427957247071018,0.0027011804158417,3.52851423792429e-05,0.0469837577149579,0.0057485801007151,0.0060612607422343,0.0040983565590198,0.0069909088181463,0.0216028731821332,0.0077307081328649,0.0329071540152829,0.000744158691841,0.0050412768293889,0.0027294412833692,0.0064,0.0029994634559769,0.0004792621755805,0.0005193438055993,0.011900027370063,0.004058960906008,0.0025693705042264,0.0160104372040133,0.0037106141066342,0.000719137671674,0.00050789847008,0.0320164564586197,0.0276880636757494,0.0024187921761268,0.0025111046324166,0.0422372946128311,0.0023503061470094
GC>TA,0.0044407879290022,2.23006440649012e-16,0.01640656262505,0.0040896605581736,0.0193961207758448,0.0936513162387329,8.49551299324669e-05,0.0008547747326669,0.0001570131953889,0.0003649439810989,0.0002759888500504,0.0069794207080812,4.22032770844654e-05,0.0003629949180711,0.0197280569664248,0.0044805869568913,0.0071796838067251,0.0171075057470715,0.0737157825490437,0.0064979836756654,0.0016402070925475,6.10958100493467e-05,0.0096863639411093,0.0609703257424611,0.0422193204054039,0.0093195625397343,0.0023810943509637,0.0537336265841168,0.0299110072506682,0.0099984502402127,0.0027503715751998,0.014194054110733,0.0032496067975774,0.0104015241353315,0.0496911847838193,0.0067964250804077,0.0225977424855257,0.0053523389721308,0.000232901931285,0.0072874807179158,0.0037190813868974,0.0025505305103461,0.0023690500109456,0.0080310440357246,0.0143019021529863,0.0060105505664318,0.033607306228374,0.0007661633843417,0.0955241938902075,0.0009997953418935,0.0126,0.0010598104211118,0.0003451888320987,0.0001841218886903,0.0024200055660128,0.0044688559728709,0.0017795640068183,0.0091859883458026,0.0002220367470816,0.0065012445978874,9.48810330917229e-06,0.0051426433186657,0.0067770784015011,0.0024387821941113,0.0012405457148194,0.0891775614446433,0.0008870333670035
GC>TC,9.28164684259926e-05,1.29003725756603e-07,0.0134053621448579,0.0044596298507223,0.0215956808638272,0.111060855795933,0.011707597411188,0.0262930707241413,9.51079928757211e-06,0.0001809722207641,0.0002449901023998,0.0065294580549814,0.0125009707003748,0.0150997886029595,0.115163784321769,0.0018202384512371,0.0009209594409462,0.0081635816898305,0.129027624814473,0.0052883590221954,2.22028033259479e-16,0.0001569892336783,0.0081753712188908,0.0396806874094378,0.0532243565300352,0.0195990800191839,0.0018708598471857,0.154096433779404,0.0437160875202074,0.0069489229169478,0.0054507363944869,0.020091583635615,0.0001879772547521,0.0079611665497345,0.0609891805193759,0.0113940067524482,0.0378962141682046,0.0051422471620098,2.2190656113858098e-16,0.017793848666516,0.0033991604073793,0.0023104805799606,0.0029588135157801,0.0045005850760598,0.0116015430052197,0.008640791496501,0.152033051985502,4.10087451148957e-18,0.0814206218079884,0.0009328090539866,0.0045,0.0017096941699068,7.39404483828834e-06,0.000118078167747,0.0015800036340083,0.0030892091624544,0.0012197011732125,0.0119077626704849,0.0131021684088701,0.001510289129663,0.0005058988698041,0.0069335638518198,0.0031486426201664,0.002348827113181,0.0014406337333386,0.111629551115553,0.0004843663130019
GC>TG,0.218038686604164,2.23006440649012e-16,0.0005282112845138,0.0004819599973202,0.0122975404919016,0.178097588573659,5.52358441963742e-06,0.0001759536291805,3.43028828142717e-05,0.0001569759041987,0.0019099228391173,0.0047596049527889,0.0149011570748468,0.0125998236024695,0.0017825350964586,7.46097738803783e-05,0.0001779921612252,1.92084275054837e-05,0.277059318400069,0.0011696370616197,0.0016102033042692,0.0008549413681209,0.0148097299926051,0.0032084384530049,0.0205093855049948,4.33979628996214e-05,2.22102078115101e-16,0.0123077021784848,0.0254093506410359,0.0104983727522234,0.0066809025899399,0.0093660765505329,0.0002149739881474,0.0183026818919776,0.0052390705888775,0.0019689643247651,0.0103989611437817,0.0058425531957465,0.016692971040605,0.0025291256812519,0.0056985924476654,0.0043208987469393,0.0044782042400997,0.005480712492624,3.93052275952702e-18,0.0171015665034917,0.0045509893850923,9.66206043438763e-06,0.0496125656225581,0.0015096909662592,0.0015,0.0017196923814268,0.0003031658438432,0.0010406889360756,0.0055000126500291,0.0042789046004222,0.0028293068198291,0.0059939074282524,0.0191031615732381,0.011902278571517,0.0020595882841828,0.0084443403909609,0.007356828471246,3.23838291349215e-18,0.0033614787111235,0.0092239253139631,0.0001164236260004
GC>TT,3.84068145211004e-05,5.04014556444403e-05,0.0113045218087235,0.0038096837962449,0.0185962807438512,0.0744407898307877,0.0161104545572758,0.0053885798936548,0.0007580637076739,0.0420935386418184,0.0046098137635239,0.0106991119737062,0.0135010483564048,0.0318995534062522,0.0696991251199577,0.0026703498158258,0.001269944071663,0.0105046087920614,0.0772165320595139,0.0067179154308418,6.60083342122776e-05,2.22984707708745e-16,0.0066943982196303,0.108946975507021,0.0331151541568452,0.0080496221507362,0.0017608092679395,0.107067002690884,0.0203074731501192,0.0098184781358889,0.0049806728889072,0.0075868218803143,0.0001019876594932,0.0051207503435478,0.0176968605769337,0.0056970033762241,0.0531946858508835,0.0039317181608362,0.0005167823968857,0.0060279161493871,0.0036291036114079,0.0023204826603933,0.0031987173143569,0.0086111194455279,0.0127016893246802,0.008410770426571,0.0865188091891177,0.0018603967296025,0.0666168723883542,0.001989592730368,0.004,0.004039277454049,0.0001100602073358,0.0003082040310685,0.0163000374900862,0.0059484771898394,0.0010197501612105,0.0031020222082775,0.0002480410507938,0.0052910129112037,0.0008298341145008,0.0061831781535709,0.0050278325014086,0.0029585226617088,0.000894393442781,0.180440456120278,0.0041671050160166
